Id,TagName,Count,ExcerptPostId,WikiPostId,RowNum
"4884","setuid","215","10204209","10204208","2224"
"4885","blend","724","7532787","7532786","2225"
"4887","section508","201","6352979","6352978","2226"
"4888","testing-strategies","40","","","2227"
"4890","directive","1834","14182876","14182875","2228"
"4891","rollover","421","50294214","50294213","2229"
"4892","xpcom","411","13285982","13285981","2230"
"4893","text-editor","1860","9401804","9401803","2231"
"4894","ups","256","6033248","6033247","2232"
"4895","disaster-recovery","169","27516002","27516001","2233"
"4898","properties","15578","7992599","7992598","2234"
"4899","relational","490","36371842","36371841","2235"
"4902","discover","46","","","2236"
"4904","mod-python","286","9803474","9803473","2237"
"4905","aspell","148","18276840","18276839","2238"
"4908","diskimage","84","39723991","39723990","2239"
"4909","skype","1300","5122489","5122488","2240"
"4912","list-comprehension","4312","8343364","8343363","2241"
"4913","metaprogramming","3795","4985890","4985889","2242"
"4915","gets","328","17751810","17751809","2243"
"4920","uninstall","1666","12208277","12208276","2244"
"4921","shutdown","1087","3997670","3997669","2245"
"4924","xbox","265","7982305","7982304","2246"
"4925","data-storage","416","22107481","22107480","2247"
"4928","sum","10334","10810659","10810658","2248"
"4935","typesetting","78","12393541","12393540","2249"
"4943","private","2405","13867576","13867575","2250"
"4945","transformation","2500","12087006","12087005","2251"
"4946","altova","116","11995352","11995351","2252"
"4948","ms-word","14440","5143697","5143696","2253"
"4951","qr-code","2887","8102450","8102449","2254"
"4954","code-golf","140","3625097","3607720","2255"
"4956","centos","10535","5655282","5655281","2256"
"4959","fibplus","28","","","2257"
"4960","timage","113","11693046","11693045","2258"
"4961","resolution","2078","6409514","6409513","2259"
"4962","mnesia","387","8297687","8297686","2260"
"4963","window","7770","9275216","9275215","2261"
"4975","lighttpd","1030","4953327","4953326","2262"
"4976","xaf","180","8428718","8428717","2263"
"4977","urlrequest","196","","","2264"
"4979","tcplistener","753","7863627","7863626","2265"
"4980","nokia","703","5769796","5769795","2266"
"4984","ruby-on-rails","309025","3625098","3607365","2267"
"4985","image","94573","5048269","5048268","2268"
"4989","laconica","5","25223006","25223005","2269"
"4991","compositing","57","22707345","22707344","2270"
"4992","alphablending","510","8545221","8545220","2271"
"4996","castle-dynamicproxy","312","10552735","10552734","2272"
"4997","rcf","7","25222991","25222990","2273"
"5001","cognos","909","5301747","5301746","2274"
"5002","date","57062","5004540","5004539","2275"
"5003","prompt","1762","19920173","19920172","2276"
"5004","binaryfiles","2198","10782287","10782286","2277"
"5006","shareware","27","10522390","10522389","2278"
"5008","pool","1116","13952709","13952708","2279"
"5014","bytearray","3679","8074747","8074746","2280"
"5023","screen","4079","6448399","6448398","2281"
"5024","gnu-screen","908","7049136","7049135","2282"
"5025","editor","5399","5650507","5650506","2283"
"5026","managed","824","11750387","11750386","2284"
"5029","interface","16142","5330390","5330389","2285"
"5034","wmf","76","11151818","11151817","2286"
"5036","reference","13970","7056773","7056772","2287"
"5040","dhcp","622","5386564","5386563","2288"
"5050","filesplitting","68","","","2289"
"5052","menu","14063","6771798","6771797","2290"
"5059","hash-function","205","9308950","9308949","2291"
"5060","hash-code-uniqueness","38","39479271","39479270","2292"
"5062","header","11343","8641279","8641278","2293"
"5067","freepascal","1101","3625103","3625102","2294"
"5069","jscript.net","93","8360815","8360814","2295"
"5070","autoproxy","17","","","2296"
"5071","cifs","251","6615581","6615580","2297"
"5072","roi","343","8404726","8404725","2298"
"5073","hidden-features","26","5727671","5727670","2299"
"5086","onstart","99","25201197","25201196","2300"
"5087","cascade-filtering","11","","","2301"
"5088","render","3663","6546527","6546526","2302"
"5089","wma","103","7081814","7081813","2303"
"5091","file-sharing","475","33798439","33798438","2304"
"5097","openfire","1477","5021688","5021687","2305"
"5098","copy-paste","2596","7931815","7931814","2306"
"5099","commenting","233","","","2307"
"5102","aim","27","19436688","19436687","2308"
"5103","cfquery","216","9740112","9740111","2309"
"5104","cfqueryparam","57","19084238","19084237","2310"
"5106","nntp","48","11952376","11952375","2311"
"5108","timedelay","183","","","2312"
"5110","guile","199","7787923","7787922","2313"
"5117","bluetooth","14350","5044435","5044434","2314"
"5119","pip","11991","5303916","5303915","2315"
"5124","iis-5","216","8061111","8061110","2316"
"5127","scientific-notation","478","16125552","16125551","2317"
"5130","os-dependent","7","","","2318"
"5131","language-implementation","117","38112132","38112131","2319"
"5132","toplink","218","4934336","4934335","2320"
"5133","breakpoints","2368","8364456","8364455","2321"
"5136","restful-authentication","1382","8343260","8343259","2322"
"5137","upgrade","3454","11936734","11936733","2323"
"5140","was","153","6925395","6925394","2324"
"5142","exception","33870","5316477","5316476","2325"
"5143","exc-bad-access","1980","7011414","7011413","2326"
"5144","mta","94","16587545","16587544","2327"
"5146","arrows","247","5767346","5767345","2328"
"5149","procedure","2033","10133849","10133848","2329"
"5151","constraints","6719","10717792","10717791","2330"
"5152","akamai","229","9227425","9227424","2331"
"5153","gcj","73","7137976","7137975","2332"
"5155","noborder","7","26892797","26892796","2333"
"5156","finally","229","11187558","11187557","2334"
"5160","querying","403","","","2335"
"5161","ident","26","39501109","39501108","2336"
"5162","spaces","885","13096958","13096957","2337"
"5163","system","4000","8702681","8702680","2338"
"5166","asp.net-ajax","4889","5506378","5506377","2339"
"5168","doc","713","6929391","6929390","2340"
"5169","server-core","31","29186046","29186045","2341"
"5171","fft","4085","4453412","4453411","2342"
"5172","stateserver","63","13490532","13490531","2343"
"5177","metaclass","852","10129372","10129371","2344"
"5178","foundationkit","6","25223313","25223312","2345"
"5182","winhelp","22","14796142","14796141","2346"
"5183","xmlreader","1011","15618529","15618528","2347"
"5184","maxstringcontentlength","19","","","2348"
"5186","rules","1130","15852826","15852825","2349"
"5187","class","60441","5212733","5212732","2350"
"5188","invalid-characters","144","","","2351"
"5189","hashtable","4388","6722193","6722192","2352"
"5192","classification","5557","10892526","10892525","2353"
"5196","xdebug","2644","3962633","3962632","2354"
"5199","datareader","693","13885537","13885536","2355"
"5200","comet","1123","3625104","3607735","2356"
"5208","snmp","2052","5183634","5183633","2357"
"5209","oid","140","8438804","8438803","2358"
"5210","http","53952","4924551","4924550","2359"
"5211","comctl32","58","26046501","26046500","2360"
"5213","param","311","15389754","15389753","2361"
"5214","transform","4471","7046831","7046830","2362"
"5223","constants","3693","5874953","5874952","2363"
"5227","predicate","1395","5608804","5608803","2364"
"5230","multipartform-data","3047","13515056","13515055","2365"
"5237","qtkit","187","9101253","9101252","2366"
"5239","mailman","71","5031149","5031148","2367"
"5242","industrial","52","36627404","36627403","2368"
"5243","edi","429","5669176","5669175","2369"
"5244","x12","143","6693543","6693542","2370"
"5245","owl","1996","6004854","6004853","2371"
"5246","ontology","1677","5692787","5692786","2372"
"5249","gobject","278","6001674","6001673","2373"
"5253","credit-card","1048","3625105","3612620","2374"
"5254","sign","1020","23059043","23059042","2375"
"5263","core-data","26220","3625106","3614374","2376"
"5265","axacropdf","62","22430191","22430190","2377"
"5270","pyglet","647","5510389","5510388","2378"
"5276","inputstream","3834","13050150","13050149","2379"
"5277","outputstream","1312","13050362","13050361","2380"
"5278","moq","4360","4963794","4963793","2381"
"5281","checkout","1808","15226185","15226184","2382"
"5282","sed","22432","4954935","4954934","2383"
"5285","skin","417","20672613","20672612","2384"
"5286","app-themes","54","","","2385"
"5288","eclipseme","13","","","2386"
"5290","x86-64","3691","5492019","5492018","2387"
"5293","deepzoom","122","7640371","7640370","2388"
"5296","rman","116","9061392","9061391","2389"
"5300","mencoder","95","8487772","8487771","2390"
"5301","bookmarklet","1163","5559865","5559864","2391"
"5304","syslog","954","5923132","5923131","2392"
"5307","admin","3796","7766894","7766893","2393"
"5310","file","65116","5253619","5253618","2394"
"5311","resourcebundle","704","13083381","13083380","2395"
"5312","blogengine.net","165","7053373","7053372","2396"
"5313","external","3045","10692637","10692636","2397"
"5314","automata","518","6794898","6794897","2398"
"5323","tkinter","26352","5147432","5147431","2399"
"5325","symmetric","129","24810256","24810255","2400"
"5327","dry","1812","5133491","5133490","2401"
"5331","type-slicing","5","","","2402"
"5333","candidate","37","","","2403"
"5336","proxy-classes","341","12311293","12311292","2404"
"5339","text-align","428","17337001","17337000","2405"
"5340","center","3025","9817533","9817532","2406"
"5348","defaultbutton","64","","","2407"
"5349","enter","744","7904840","7904839","2408"
"5350","key","7169","9779016","9779015","2409"
"5351","pressed","128","22790670","22790669","2410"
"5352","extract","4011","11888531","11888530","2411"
"5354","crud","2963","5662330","5662329","2412"
"5356","weak-references","964","6053980","6053979","2413"
"5357","credentials","1877","10851148","10851147","2414"
"5360","firephp","74","6604232","6604231","2415"
"5366","cs3","79","","","2416"
"5368","processor","816","12803664","12803663","2417"
"5369","items","494","","","2418"
"5370","dos","2488","4998404","4998403","2419"
"5374","saas","884","6242492","6242491","2420"
"5376","web-parts","1594","5368439","5368438","2421"
"5377","restore","1651","14406305","14406304","2422"
"5381","mach-o","296","5751303","5751302","2423"
"5382","graph","21202","5167473","5167472","2424"
"5383","ganymede","53","5654180","5654179","2425"
"5387","business-objects","876","7316664","7316663","2426"
"5388","thrift","1767","5113834","5113833","2427"
"5392","spotlight","235","12659312","12659311","2428"
"5397","after-effects","373","7288398","7288397","2429"
"5398","saxon","1324","6476885","6476884","2430"
"5401","gnuplot","5261","5345849","5345848","2431"
"5406","kvm","796","6889484","6889483","2432"
"5407","qemu","1396","11294911","11294910","2433"
"5408","astoria","30","5370075","5370074","2434"
"5409","ssds","7","25223302","25223301","2435"
"5411","hal","301","7616924","7616923","2436"
"5413","jdeveloper","1319","5591785","5591784","2437"
"5417","cluster-analysis","4343","8456415","8456414","2438"
"5425","lcd","447","8144769","8144768","2439"
"5430","fedora","2182","5760185","5760184","2440"
"5431","iptables","1722","7199635","7199634","2441"
"5435","cross-language","98","24777818","24777817","2442"
"5436","aac","538","5362709","5362708","2443"
"5443","declaration","2552","9847163","9847162","2444"
"5444","meta-inf","98","14359961","14359960","2445"
"5445","maildir","50","34372874","34372873","2446"
"5447","zlib","1810","8356118","8356117","2447"
"5450","connector","584","14110656","14110655","2448"
"5452","rubinius","75","5059149","5059148","2449"
"5453","yarv","22","5686558","5686557","2450"
"5454","jruby","2750","4904223","4904222","2451"
"5455","m4a","200","6548491","6548490","2452"
"5456","cross-server","35","","","2453"
"5458","tlbexp","13","25223281","25223280","2454"
"5465","scenarios","196","21126549","21126548","2455"
"5469","regioninfo","27","","","2456"
"5470","cultureinfo","981","5957109","5957108","2457"
"5471","psycopg2","2470","5136304","5136303","2458"
"5476","syntax-checking","101","9107037","9107036","2459"
"5477","pentaho","3246","6495230","6495229","2460"
"5480","ads","3143","13344929","13344928","2461"
"5481","arithmetic-expressions","513","29188115","29188114","2462"
"5482","pthreads","7409","5181020","5181019","2463"
"5483","rmagick","818","5769708","5769707","2464"
"5484","mdsd","7","25223270","25223269","2465"
"5486","input","25627","6866812","6866811","2466"
